"","SubjectID","VideoID","Attention","Mediation","Raw","Delta","Theta","Alpha1","Alpha2","Beta1","Beta2","Gamma1","Gamma2","predefinedlabel","user.definedlabeln"
"145",0,1,47,23,-58,588000,277000,47400,13600,18400,113000,55100,6950,0,1
"146",0,1,48,37,18,265000,7320,1350,1470,1750,2470,2390,1270,0,1
"147",0,1,56,44,84,1820000,259000,22200,71400,69600,105000,141000,29600,0,1
"148",0,1,50,50,-24,822000,144000,33700,24600,40600,27900,20400,9270,0,1
"149",0,1,40,51,-68,243000,146000,50400,2630,9570,15700,12200,11600,0,1
"150",0,1,34,41,50,959000,113000,6240,7840,6310,12300,15900,4350,0,1
"151",0,1,23,53,38,923000,333000,184000,140000,13800,54300,26300,32400,0,1
"152",0,1,21,51,109,170000,52300,12800,4660,5480,8870,45700,5560,0,1
"153",0,1,27,54,-76,1200000,161000,77200,28300,20300,45600,21300,16800,0,1
"154",0,1,37,69,105,33600,11100,7650,1740,648,5640,2690,980,0,1
"155",0,1,44,70,89,63100,12800,12800,6150,2040,6170,4620,1110,0,1
"156",0,1,35,64,28,676000,826000,76900,33400,62700,34600,80900,14800,0,1
"157",0,1,29,63,-46,1160000,650000,130000,222000,90700,95400,72400,33300,0,1
"158",0,1,29,63,33,288000,121,25,317,694,519,214,81,0,1
"159",0,1,29,63,-68,74500,44900,2790,1980,992,1570,1710,748,0,1
"160",0,1,29,63,69,545000,160000,304000,92800,22200,50300,14700,16000,0,1
"161",0,1,14,56,-71,298000,234000,27600,40900,12800,16800,29000,15200,0,1
"162",0,1,10,34,-11,183000,101000,875,7090,23100,12800,4850,6450,0,1
"163",0,1,21,43,150,380000,91700,7970,33200,12500,16600,24400,10400,0,1
"164",0,1,17,37,156,43600,33100,4270,3050,1910,2670,3860,1480,0,1
"165",0,1,26,40,34,398000,84500,34200,10800,18900,17700,15800,8940,0,1
"166",0,1,35,54,168,443000,73000,37100,13700,29200,33100,34300,4150,0,1
"167",0,1,44,56,8,1080000,21900,3740,14300,6230,13500,17300,6940,0,1
"168",0,1,51,56,-39,1070000,262000,42900,15200,19300,41000,70200,24900,0,1
"169",0,1,60,61,41,194000,29400,18500,18900,3560,25500,20900,3800,0,1
"170",0,1,43,53,-89,611000,171000,25700,1580,23900,9200,17800,6950,0,1
"171",0,1,26,48,74,169000,33300,6970,845,3380,2630,6040,2420,0,1
"172",0,1,16,56,128,654000,117000,51000,37200,11400,8390,22600,5190,0,1
"173",0,1,7,50,109,1130000,301000,53000,65300,41300,51400,106000,9740,0,1
"174",0,1,10,40,105,292000,65000,982,1650,1650,4350,3130,873,0,1
"175",0,1,29,37,23,88100,7480,1450,618,1810,5370,7910,1030,0,1
"176",0,1,44,14,-69,1260000,354000,11300,12300,33100,80300,68100,17700,0,1
"177",0,1,44,13,-36,1220000,423000,95800,42000,38300,78000,69000,19100,0,1
"178",0,1,67,24,56,101000,57900,3210,17000,36500,53600,79300,17500,0,1
"179",0,1,64,30,-1,256000,28700,14700,5200,3650,16900,24700,2310,0,1
"180",0,1,66,51,-81,458000,21800,6770,9510,3940,10100,10200,6380,0,1
"181",0,1,57,43,-130,49400,35600,1380,2460,718,2420,3480,1900,0,1
"182",0,1,54,47,77,994000,125000,16000,21500,28500,69300,56000,14500,0,1
"183",0,1,44,40,-29,259000,291000,52400,16900,38300,43100,23800,18900,0,1
"184",0,1,43,35,140,94400,57100,2660,16600,2510,15200,6710,7150,0,1
"185",0,1,48,50,53,249000,248000,139000,21700,23600,47400,38000,42500,0,1
"186",0,1,41,53,76,2210000,221000,67300,34200,62400,65900,42700,8460,0,1
"187",0,1,57,54,93,139000,29300,10100,12400,22000,40700,66200,16900,0,1
"188",0,1,53,64,153,736000,159000,86100,61500,34000,33600,55800,23900,0,1
"189",0,1,66,57,61,318000,89000,20900,12500,9930,54200,28200,23200,0,1
"190",0,1,74,57,43,1080000,16200,8290,2960,4200,13200,11400,3710,0,1
"191",0,1,50,53,59,241000,455000,31900,38500,8180,40100,63900,15200,0,1
"192",0,1,56,48,22,2310000,140000,32700,52900,13600,55000,19100,14700,0,1
"193",0,1,47,44,-54,635000,114000,16100,6550,16700,18500,6720,4280,0,1
"194",0,1,48,44,118,557000,66800,21600,24200,17800,66600,39000,25200,0,1
"195",0,1,51,47,123,267000,184000,25700,9400,16400,21600,64300,7070,0,1
"196",0,1,50,37,-44,1580000,212000,32400,5390,17600,46900,66700,52300,0,1
"197",0,1,56,29,48,339000,111000,4460,6350,14300,37900,10800,10800,0,1
"198",0,1,47,37,44,2560000,108000,60200,49200,27400,47600,51500,8500,0,1
"199",0,1,54,41,12,621000,110000,37300,17600,19000,42200,27100,15900,0,1
"200",0,1,50,56,-21,1620000,77500,68500,20800,27900,16400,24200,19100,0,1
"201",0,1,50,69,55,716000,154000,74200,19400,29200,85300,36200,48500,0,1
"202",0,1,51,60,74,338000,119000,32600,6660,24500,37100,32000,41700,0,1
"203",0,1,43,54,8,682000,110000,17900,6540,13700,13900,14700,4980,0,1
"204",0,1,47,50,-195,593000,39100,12500,5500,1780,8170,14900,8670,0,1
"205",0,1,44,51,32,1030000,205000,51500,87600,25200,88900,41700,34700,0,1
"206",0,1,27,54,-17,378000,251000,49800,27500,16600,15300,8590,10400,0,1
"207",0,1,26,53,-134,1510000,464000,49500,35000,47600,46600,129000,84000,0,1
"208",0,1,23,64,69,362000,57600,91400,22400,4540,18200,22700,17100,0,1
"209",0,1,30,63,44,388000,20100,14300,5330,4020,22800,51100,4290,0,1
"210",0,1,47,74,-130,2290000,109000,98900,72200,40400,62100,86900,23700,0,1
"211",0,1,66,81,4,724000,72000,52700,17300,7540,105000,102000,22200,0,1
"212",0,1,60,61,119,1800000,169000,16500,9820,16100,9900,17100,2620,0,1
"213",0,1,51,63,131,1680000,191000,82900,53400,17700,69400,93800,36000,0,1
"214",0,1,47,57,-195,1020000,64400,22500,17600,8990,14000,19900,4230,0,1
"215",0,1,30,48,-29,339000,340000,29400,22700,32200,53000,97000,21800,0,1
"216",0,1,30,44,49,299000,214000,17000,7130,3990,11300,16300,6780,0,1
"217",0,1,29,34,-147,266000,61600,4670,5980,8930,13900,16400,4160,0,1
"218",0,1,26,24,-75,3220000,633000,81700,43400,44900,66200,81300,26400,0,1
