"","SubjectID","VideoID","Attention","Mediation","Raw","Delta","Theta","Alpha1","Alpha2","Beta1","Beta2","Gamma1","Gamma2","predefinedlabel","user.definedlabeln"
"3847",3,0,7,54,358,1310000,64100,95900,12400,5630,12600,9060,4480,0,0
"3848",3,0,29,51,-57,1930000,34600,28200,13500,19200,39500,18000,1960,0,0
"3849",3,0,53,75,-1200,597000,19600,29900,45500,27700,22300,25900,2250,0,0
"3850",3,0,53,75,49,270000,13600,20500,7160,5630,3990,6380,9980,0,0
"3851",3,0,56,88,277,506000,186000,347000,180000,46700,93200,132000,10800,0,0
"3852",3,0,78,64,116,86900,36300,4190,5760,704,17900,1820,394,0,0
"3853",3,0,54,67,-373,2190000,470000,127000,261000,69500,82800,34200,5390,0,0
"3854",3,0,47,53,21,430000,113000,24300,25900,8560,17200,10200,792,0,0
"3855",3,0,47,40,202,1560000,594000,215000,269000,58500,174000,61000,8500,0,0
"3856",3,0,30,61,1,2330000,63400,86300,19300,20700,21800,19900,1250,0,0
"3857",3,0,30,61,321,2010000,85400,39000,44900,30300,29500,10400,3530,0,0
"3858",3,0,34,66,-85,202000,18200,13400,12700,5350,4440,3070,571,0,0
"3859",3,0,37,81,150,2610000,127000,130000,126000,23600,56800,30200,14900,0,0
"3860",3,0,30,74,-84,654000,210000,24200,46600,15600,27100,11900,2110,0,0
"3861",3,0,30,74,252,251000,280000,159000,68100,39600,70000,43500,5040,0,0
"3862",3,0,44,63,24,869000,23200,6030,11700,2030,13400,1710,478,0,0
"3863",3,0,43,63,307,498000,91500,11800,88600,5710,15400,11400,2100,0,0
"3864",3,0,43,63,-179,1590000,76500,13300,66800,46600,39800,14000,4190,0,0
"3865",3,0,40,60,87,1940000,65800,59900,34800,21200,17900,16500,3570,0,0
"3866",3,0,51,63,24,553000,77500,22800,21300,8710,27700,8020,2830,0,0
"3867",3,0,47,60,119,2110000,298000,25600,108000,21800,115000,32600,6450,0,0
"3868",3,0,75,40,-150,106000,94100,8770,24700,6360,105000,3690,1120,0,0
"3869",3,0,66,23,144,1650000,1410000,233000,131000,30400,1e+05,42100,4840,0,0
"3870",3,0,66,23,119,782000,13500,4590,13500,7650,12600,1860,452,0,0
"3871",3,0,69,29,154,1910000,49400,9380,48600,7160,36500,8780,3150,0,0
"3872",3,0,77,24,-82,1030000,68400,8670,15000,6240,36800,16100,2110,0,0
"3873",3,0,77,35,9,270000,22000,20700,10300,6850,54100,15700,793,0,0
"3874",3,0,87,35,12,1620000,353000,70200,50500,28700,71600,34000,6940,0,0
"3875",3,0,67,26,169,1300000,1880000,364000,389000,223000,238000,424000,40200,0,0
"3876",3,0,57,30,-157,541000,88700,8830,25400,4850,26900,12200,830,0,0
"3877",3,0,30,37,60,1090000,118000,24300,60900,5710,23300,11600,969,0,0
"3878",3,0,16,24,42,1400000,1350000,95600,58400,44000,64100,47500,8790,0,0
"3879",3,0,34,27,124,1200000,231000,88800,59700,18300,125000,30100,4780,0,0
"3880",3,0,34,27,-71,23100,15200,266,3130,303,8120,248,60,0,0
"3881",3,0,40,16,69,504000,65600,3320,9700,13200,29500,8730,3100,0,0
"3882",3,0,26,3,5,1150000,318000,58300,8120,15800,10100,15000,1540,0,0
"3883",3,0,47,30,180,510000,18800,26500,7820,7120,10500,5560,2480,0,0
"3884",3,0,40,37,-131,1410000,154000,86200,108000,31000,61300,66400,3740,0,0
"3885",3,0,30,63,135,360000,82600,103000,13000,7640,32500,2930,688,0,0
"3886",3,0,60,69,11,1130000,54100,9460,22700,16700,26500,6050,1900,0,0
"3887",3,0,57,57,140,3110000,289000,115000,61800,42100,98300,82200,7030,0,0
"3888",3,0,75,44,-93,93500,9540,3400,2110,965,11900,2740,288,0,0
"3889",3,0,78,34,86,351000,87300,34700,13500,14300,28800,19100,1480,0,0
"3890",3,0,67,26,-11,578000,178000,23300,15200,3470,28000,12800,1600,0,0
"3891",3,0,53,30,-166,314000,139000,16900,96100,17400,13700,12000,1360,0,0
"3892",3,0,35,38,-61,1290000,81800,9890,39200,6680,18600,19100,1440,0,0
"3893",3,0,30,40,251,401000,90300,16000,41000,23900,23300,8660,1920,0,0
"3894",3,0,37,47,-42,1450000,184000,66400,38400,40000,50300,39700,8070,0,0
"3895",3,0,38,53,10,596000,39400,21300,32800,4860,5920,16700,804,0,0
"3896",3,0,24,61,-29,1690000,374000,195000,183000,18700,33600,44500,9640,0,0
"3897",3,0,23,63,-131,1170000,283000,49600,126000,22400,64800,80900,5490,0,0
"3898",3,0,23,63,18,45000,4280,1330,737,449,1270,700,107,0,0
"3899",3,0,11,51,-134,2630000,646000,17800,77300,51100,46000,66800,3890,0,0
"3900",3,0,24,27,185,1150000,71800,9360,8920,20200,19100,11500,3200,0,0
"3901",3,0,44,13,200,112000,22200,2720,5330,1700,7840,2230,245,0,0
"3902",3,0,53,8,-100,1280000,345000,106000,63800,30400,162000,44500,4540,0,0
"3903",3,0,66,14,-187,2380000,1630000,247000,244000,159000,443000,104000,21900,0,0
"3904",3,0,60,43,279,144000,6610,10500,9560,1530,3490,1680,272,0,0
"3905",3,0,51,61,52,259000,14300,16000,6800,2940,4970,994,191,0,0
"3906",3,0,40,70,-101,185000,54800,12600,38100,10100,12200,17400,764,0,0
"3907",3,0,35,83,-66,625000,53900,9580,36900,6570,11600,15500,1530,0,0
"3908",3,0,37,75,233,987000,252000,84700,184000,35300,76500,29200,7370,0,0
"3909",3,0,47,63,166,231000,32600,22200,7590,17400,19200,7370,887,0,0
"3910",3,0,50,66,7,403000,46100,38300,32800,11200,17400,9700,1490,0,0
"3911",3,0,56,53,3,114000,35100,2010,7790,1810,8510,954,408,0,0
"3912",3,0,44,48,119,874000,122000,81500,6910,25000,11900,5170,1520,0,0
"3913",3,0,27,51,-198,1440000,342000,89200,102000,12900,38200,61100,4550,0,0
"3914",3,0,17,38,185,256000,103000,27100,14700,12000,7980,19300,1160,0,0
"3915",3,0,1,26,-23,1100000,781000,29800,14900,38000,28600,70100,5960,0,0
"3916",3,0,13,29,-258,672000,41400,23900,21000,4150,20300,5720,817,0,0
"3917",3,0,34,30,154,1210000,27300,7530,17300,12900,21200,11600,1850,0,0
"3918",3,0,48,50,113,544000,89300,138000,76700,12200,61400,27600,4980,0,0
"3919",3,0,48,50,-52,238000,23300,9660,4580,744,5060,2250,257,0,0
"3920",3,0,57,83,-45,460000,77900,71100,27500,11400,14700,22600,891,0,0
"3921",3,0,48,74,155,233000,126000,5010,34800,8270,14600,7500,909,0,0
"3922",3,0,29,67,-7,604000,64800,3740,17500,4560,7950,14800,1650,0,0
"3923",3,0,34,43,160,220000,57200,3050,7990,3850,16500,10400,962,0,0
"3924",3,0,27,34,-129,319000,443000,133000,96700,76300,32900,32900,4600,0,0
"3925",3,0,34,26,-118,272000,104000,2330,15900,9860,16300,7420,3090,0,0
"3926",3,0,44,34,151,688000,160000,59400,88400,35800,94200,67900,5640,0,0
"3927",3,0,29,56,96,582000,62600,74800,19100,3790,9680,11700,3760,0,0
"3928",3,0,35,64,-73,259000,48900,30500,23400,4710,9160,10000,999,0,0
"3929",3,0,38,83,-39,1390000,29100,20100,13700,9190,12200,10700,961,0,0
"3930",3,0,34,81,202,585000,162000,29900,89900,40100,49300,67500,5420,0,0
"3931",3,0,29,53,-38,79800,50300,1250,3620,1920,2700,1850,274,0,0
"3932",3,0,23,48,259,1780000,448000,206000,77300,37100,38500,63300,4110,0,0
"3933",3,0,23,38,12,1270000,69600,15400,13400,11700,17100,9970,1370,0,0
"3934",3,0,11,35,-132,475000,107000,22600,20200,9750,8750,12500,2100,0,0
"3935",3,0,21,51,194,333000,75500,26200,14800,11300,14300,14900,3080,0,0
"3936",3,0,35,53,-70,298000,52400,22800,22800,6460,16000,11700,1060,0,0
"3937",3,0,29,61,-276,316000,46800,4060,43100,14600,10400,6230,1060,0,0
"3938",3,0,38,63,67,833000,65000,4840,24100,8680,11200,12300,398,0,0
"3939",3,0,27,66,-234,163000,71400,15000,36400,3760,6160,7590,934,0,0
"3940",3,0,24,54,99,284000,483000,88200,33500,61100,81200,27800,2950,0,0
"3941",3,0,13,51,106,733000,145000,16700,60000,11300,8680,9530,1320,0,0
"3942",3,0,13,51,-53,1310000,181000,8680,86000,31000,34700,23500,3280,0,0
"3943",3,0,13,44,73,315000,4e+05,86400,61300,22400,28900,39000,4680,0,0
"3944",3,0,10,60,122,761000,70000,15000,51500,9440,13200,7770,1070,0,0
"3945",3,0,20,48,-103,290000,85400,4300,10400,5370,9970,5880,4390,0,0
"3946",3,0,16,44,130,822000,481000,10200,141000,15700,60100,34300,2430,0,0
"3947",3,0,23,53,-28,2300000,220000,132000,88000,27400,44200,26700,4230,0,0
"3948",3,0,11,34,-155,871000,1260000,104000,65100,22700,44800,15200,5780,0,0
"3949",3,0,8,44,305,317000,343000,122000,50700,41700,39800,18800,3490,0,0
"3950",3,0,1,43,9,466000,657000,134000,41000,37800,41900,43600,2650,0,0
"3951",3,0,8,38,0,2640000,523000,308000,107000,108000,156000,101000,31000,0,0
"3952",3,0,23,63,-94,448000,152000,199000,91700,14500,54100,15800,2340,0,0
"3953",3,0,27,61,-91,63000,11100,2000,4280,5150,1970,1120,390,0,0
"3954",3,0,29,61,185,761000,549000,76100,53600,31100,43800,36200,2870,0,0
"3955",3,0,21,60,42,2540000,678000,231000,64800,19700,68600,23800,4590,0,0
"3956",3,0,23,44,-1,2040000,219000,86200,19200,28700,39400,17900,6400,0,0
"3957",3,0,24,41,-75,2120000,1220000,444000,26100,379000,182000,95800,8130,0,0
"3958",3,0,24,56,202,31700,37900,5070,4390,5860,2150,768,312,0,0
"3959",3,0,24,56,208,737000,303000,56900,87400,28600,55200,46500,3680,0,0
"3960",3,0,27,67,-35,134000,70100,48300,29600,10000,24000,6380,987,0,0
"3961",3,0,26,48,-27,370000,247000,46500,18900,5690,26800,11000,1560,0,0
"3962",3,0,41,53,192,568000,40300,5460,18600,12500,10100,9070,1770,0,0
"3963",3,0,26,43,-54,704000,217000,13900,20300,14900,9400,3770,1510,0,0
"3964",3,0,14,40,149,1070000,2040000,525000,679000,55900,182000,68000,10100,0,0
"3965",3,0,10,47,34,752000,273000,54500,85500,24200,26400,50600,3410,0,0
"3966",3,0,8,48,-136,296000,71200,11500,32100,13600,14700,15400,1630,0,0
"3967",3,0,7,50,169,475000,994000,147000,37900,42800,32800,38300,4860,0,0
"3968",3,0,21,43,51,37400,14800,3080,3310,1020,4120,996,424,0,0
"3969",3,0,11,23,119,634000,247000,14000,8410,8760,6670,8590,2810,0,0
"3970",3,0,3,13,39,150000,161000,17100,8650,3290,10700,4280,920,0,0
"3971",3,0,24,24,22,71300,50300,33600,6270,8880,14900,8040,1380,0,0
"3972",3,0,10,20,75,189000,165000,12300,21000,12400,12300,14600,3230,0,0
"3973",3,0,29,27,118,683000,110000,12800,13300,9370,19600,9880,1310,0,0
"3974",3,0,34,38,203,1e+05,96000,31100,6160,7730,10500,4900,789,0,0
"3975",3,0,16,26,-49,1050000,201000,15900,20600,8510,9960,7100,1560,0,0
"3976",3,0,17,27,228,912000,150000,14600,30100,3900,12900,4470,1310,0,0
"3977",3,0,13,26,-30,688000,70600,6260,7220,14000,7470,10900,1210,0,0
"3978",3,0,10,30,213,267000,75200,18500,31500,4660,7160,7340,1340,0,0
"3979",3,0,21,50,68,1030000,53400,46900,6420,2680,12600,6710,2300,0,0
"3980",3,0,24,51,-109,740000,224000,65400,39800,57000,30600,21900,4590,0,0
"3981",3,0,26,69,186,1030000,202000,106000,114000,47600,37900,7130,7650,0,0
"3982",3,0,29,61,67,308000,150000,37300,8630,17100,12800,7550,1460,0,0
"3983",3,0,13,44,-69,2510000,1170000,110000,106000,26700,42100,12300,5950,0,0
"3984",3,0,10,41,-261,213000,112000,17700,13000,3670,10100,6610,1170,0,0
"3985",3,0,14,37,84,55800,25400,11100,4370,1870,5480,841,124,0,0
"3986",3,0,23,47,-1,268000,29500,24200,8570,11700,10200,5100,1270,0,0
"3987",3,1,54,51,45,1900000,111000,19500,17700,53300,19400,30600,8510,0,0
"3988",3,1,63,70,107,2280000,86900,92300,18500,15300,28100,13600,7530,0,0
"3989",3,1,61,56,-34,1380000,124000,6900,11200,15600,6670,16000,6070,0,0
"3990",3,1,69,60,18,290000,112000,63800,70200,31200,21100,8000,10300,0,0
"3991",3,1,78,66,85,154000,29400,2160,23100,5450,15700,15100,8240,0,0
"3992",3,1,70,51,22,249000,444000,62300,13300,22700,30900,15500,6280,0,0
"3993",3,1,78,63,26,1610000,94900,43300,16900,24800,15300,9540,6360,0,0
"3994",3,1,81,61,25,210000,78000,25800,52800,7670,18200,9620,5680,0,0
"3995",3,1,66,48,-17,319000,227000,16400,13400,41200,15900,7840,4100,0,0
"3996",3,1,63,50,20,769000,445000,65200,36000,54800,28300,19000,10300,0,0
"3997",3,1,60,43,76,607000,94900,22200,9490,56800,8840,12500,7050,0,0
"3998",3,1,57,21,56,768000,184000,13600,4000,32100,18700,14000,4200,0,0
"3999",3,1,57,41,-81,1540000,169000,96300,77800,8090,21800,10400,11300,0,0
"4000",3,1,67,44,107,184000,99200,38500,9610,57300,19000,7490,3820,0,0
"4001",3,1,63,50,-200,973000,565000,174000,43900,17300,28100,13300,7370,0,0
"4002",3,1,60,67,-234,1870000,89000,33800,38300,13900,12000,7900,7490,0,0
"4003",3,1,67,64,7,1100000,24500,14100,11000,6210,6970,3050,1240,0,0
"4004",3,1,63,74,55,1620000,187000,149000,34900,33100,31600,8510,10200,0,0
"4005",3,1,64,75,102,113000,180000,32500,61800,25800,13100,10200,9600,0,0
"4006",3,1,70,80,116,420000,30200,54300,3880,16600,11300,1400,1100,0,0
"4007",3,1,56,83,43,788000,192000,66200,152000,22000,13200,6630,12400,0,0
"4008",3,1,66,77,0,1240000,86500,46300,4820,48500,33000,13900,5140,0,0
"4009",3,1,78,80,92,48700,22600,10500,14400,4830,6600,9720,6330,0,0
"4010",3,1,69,78,66,197000,107000,75800,39500,44900,13900,7730,9640,0,0
"4011",3,1,70,70,44,587000,125000,37300,30500,26600,6500,8730,5680,0,0
"4012",3,1,56,64,40,789000,427000,45400,27500,33200,27600,9160,6000,0,0
"4013",3,1,47,56,61,396000,140000,2040,41500,9860,9880,8880,6590,0,0
"4014",3,1,61,57,101,15700,15600,14400,18500,11400,12500,12500,5120,0,0
"4015",3,1,66,64,97,329000,214000,138000,82900,13800,25800,16700,4460,0,0
"4016",3,1,67,63,-17,130000,48100,4770,3860,10600,3580,1280,1820,0,0
"4017",3,1,77,63,23,233000,295000,68400,41900,29300,54700,7550,5760,0,0
"4018",3,1,66,57,129,242000,16500,9310,3810,7080,2960,1720,2680,0,0
"4019",3,1,53,40,55,1040000,1520000,121000,49200,36700,22000,5640,6810,0,0
"4020",3,1,51,50,22,55400,36500,11000,6080,1270,2940,3340,780,0,0
"4021",3,1,38,44,3,507000,122000,11200,9520,4900,5460,5260,3850,0,0
"4022",3,1,37,40,72,1390000,66900,8470,15300,14200,7030,9250,2530,0,0
"4023",3,1,56,51,44,311000,19800,6720,3250,1160,3430,2010,401,0,0
"4024",3,1,66,56,92,179000,1580,874,4740,4040,1130,1420,1370,0,0
"4025",3,1,74,69,0,44600,28100,13500,19900,18100,4880,6290,3410,0,0
"4026",3,1,67,64,33,446000,344000,34900,17300,22700,18100,9840,6390,0,0
"4027",3,1,54,63,80,178000,92700,27800,9240,8120,3800,7330,2180,0,0
"4028",3,1,44,50,-17,48700,47700,6910,2940,2620,2930,2360,1460,0,0
"4029",3,1,38,48,34,152000,172000,64600,48200,25100,12000,11300,9030,0,0
"4030",3,1,48,48,57,73800,63700,5370,7900,22000,8200,4780,4170,0,0
"4031",3,1,51,54,-14,782000,127000,82400,48200,16000,10300,17200,9860,0,0
"4032",3,1,64,54,7,1140000,49300,3390,11800,11600,13700,3940,4020,0,0
"4033",3,1,75,48,101,525000,237000,28800,36300,25300,31700,7450,6630,0,0
"4034",3,1,67,57,52,495000,163000,78500,29200,54200,17000,8920,5150,0,0
"4035",3,1,66,53,-56,270000,26900,11300,4320,2880,1340,917,1590,0,0
"4036",3,1,74,50,113,16700,25600,339,4820,4240,15000,4890,3360,0,0
"4037",3,1,75,43,-42,554000,111000,14500,1260,28200,16300,5050,4220,0,0
"4038",3,1,78,47,52,107000,19500,8340,9440,1930,3150,1640,1240,0,0
"4039",3,1,93,47,29,212000,104000,51300,29300,47100,27200,13300,3310,0,0
"4040",3,1,75,51,5,1090000,76800,6820,11600,6040,6620,1670,1150,0,0
"4041",3,1,67,54,45,990000,215000,26900,15200,5430,16600,11000,6830,0,0
"4042",3,1,54,38,89,1750000,664000,51400,22300,9170,15200,5730,15300,0,0
"4043",3,1,41,24,49,409000,520000,24600,30000,15600,21700,9060,9170,0,0
"4044",3,1,44,24,-26,89700,83700,13100,9200,11800,8330,4500,8320,0,0
"4045",3,1,47,27,282,222000,108000,20300,11400,8540,13200,6400,5810,0,0
"4046",3,1,57,37,-9,298000,16100,1640,3640,1260,1410,985,403,0,0
"4047",3,1,63,53,-51,363000,55600,36500,15600,17100,6150,5920,1770,0,0
"4048",3,1,63,56,-121,1640000,344000,53600,58400,40900,40200,12000,12600,0,0
"4049",3,1,66,61,19,627000,11200,549,7560,1750,2410,1610,1130,0,0
"4050",3,1,66,69,-119,495000,102000,21400,81500,23600,13600,8340,2520,0,0
"4051",3,1,69,75,99,1570000,43800,58300,6490,7200,9930,7840,4020,0,0
"4052",3,1,60,69,17,709000,481000,41500,40400,12000,15800,4560,6480,0,0
"4053",3,1,54,69,-60,80300,114000,26400,44700,8700,13700,8410,5730,0,0
"4054",3,1,48,61,136,377000,405000,28500,97700,13300,22300,15800,10800,0,0
"4055",3,1,38,48,20,127000,87700,13900,6640,4710,3350,3420,557,0,0
"4056",3,1,44,54,36,391000,11400,4950,2170,7660,970,2690,1350,0,0
"4057",3,1,51,50,-87,711000,29100,7900,2500,912,5970,2870,1420,0,0
"4058",3,1,54,51,-40,1910000,92000,32400,8450,17200,7340,9860,2230,0,0
"4059",3,1,57,57,-220,82100,234000,126000,19000,7060,17800,16300,3560,0,0
"4060",3,1,66,56,86,1050000,35000,5750,6410,7380,5750,1750,1690,0,0
"4061",3,1,61,61,-9,296000,63700,34700,8980,5800,8540,5330,2320,0,0
"4062",3,1,54,56,2,299000,105000,12800,8230,8030,3450,1080,977,0,0
"4063",3,1,51,50,-14,535000,406000,66200,51500,27600,18000,8190,2710,0,0
"4064",3,1,43,48,5,114000,40800,6670,3530,4080,2620,2800,1160,0,0
"4065",3,1,29,37,99,249000,385000,39900,19600,5770,9080,8950,4300,0,0
"4066",3,1,29,37,-8,696000,298000,27500,22500,29300,8320,10900,5520,0,0
"4067",3,1,41,47,20,381000,25600,15600,18500,9640,7160,2930,4660,0,0
"4068",3,1,41,48,140,1130000,498000,115000,44300,26900,38700,11500,6850,0,0
"4069",3,1,70,51,180,155000,27100,10800,7040,29700,21200,12100,4120,0,0
"4070",3,1,75,57,-39,895000,272000,82700,19200,86200,12700,11100,4900,0,0
"4071",3,1,74,51,2,889000,146000,6700,65100,10300,20900,13200,6190,0,0
"4072",3,1,81,51,44,297000,114000,43000,5870,18500,23700,9220,3860,0,0
"4073",3,1,74,57,-1,580000,58000,13800,35200,16800,21200,8980,5540,0,0
"4074",3,1,84,63,21,118000,15000,6080,3430,2620,2760,4310,783,0,0
"4075",3,1,88,64,38,149000,38500,18200,6890,3830,8160,3760,9200,0,0
"4076",3,1,81,64,-18,311000,140000,21700,26000,13500,14500,7490,7200,0,0
"4077",3,1,83,67,53,507000,21800,7160,19700,3670,10800,5620,6680,0,0
"4078",3,1,91,69,67,12200,28800,19300,4410,5240,12300,6720,2160,0,0
