"","SubjectID","VideoID","Attention","Mediation","Raw","Delta","Theta","Alpha1","Alpha2","Beta1","Beta2","Gamma1","Gamma2","predefinedlabel","user.definedlabeln"
"2563",2,0,41,44,12,53200,57300,12400,27400,16800,9870,11100,9340,0,0
"2564",2,0,57,47,68,6460,8890,3960,2140,2680,9450,2950,7800,0,0
"2565",2,0,67,47,68,17200,5250,4220,2600,6320,5450,8010,10400,0,0
"2566",2,0,70,43,28,9290,14100,7690,1570,2620,6180,2550,3270,0,0
"2567",2,0,87,41,57,4040,3590,3080,2690,5560,6360,9080,3740,0,0
"2568",2,0,90,40,-7,8920,11000,5990,1880,6040,15700,2990,1530,0,0
"2569",2,0,88,34,49,3750,8800,2660,2200,8590,5890,2940,3880,0,0
"2570",2,0,91,34,70,14200,8830,2500,5590,4050,6270,3140,4810,0,0
"2571",2,0,80,17,-17,22800,52200,4310,3150,10500,11500,4370,3260,0,0
"2572",2,0,74,23,103,4940,6320,4890,3730,9430,6650,3260,2370,0,0
"2573",2,0,69,26,33,5140,18800,8110,580,6470,7670,4770,7140,0,0
"2574",2,0,66,14,32,12600,20500,1940,2900,4270,5750,3380,1990,0,0
"2575",2,0,69,29,11,32400,17900,3200,12700,16400,9540,4050,3600,0,0
"2576",2,0,60,24,7,17300,11600,3590,1490,5770,2500,2420,2660,0,0
"2577",2,0,54,30,3,10600,26900,10900,5680,4150,6250,2790,2400,0,0
"2578",2,0,50,37,17,16200,30700,4520,5060,3750,5160,2730,6700,0,0
"2579",2,0,40,35,39,20900,41800,13400,8270,12500,6470,2010,2040,0,0
"2580",2,0,41,43,13,13300,17600,8540,6650,7710,5830,3190,1520,0,0
"2581",2,0,41,48,33,27900,14800,14000,7320,6870,5500,1110,3720,0,0
"2582",2,0,57,47,16,15800,9620,551,4110,2900,11700,1390,1900,0,0
"2583",2,0,57,37,23,30300,48100,4970,4770,4440,5390,3430,2920,0,0
"2584",2,0,61,47,-12,5140,9120,9850,9100,4180,6970,2820,1750,0,0
"2585",2,0,67,34,39,13500,15000,3220,4940,8410,7490,2420,1600,0,0
"2586",2,0,64,24,4,7180,8810,1020,1440,10100,7430,1980,2540,0,0
"2587",2,0,77,34,37,8760,8880,1610,4490,2410,4430,2900,1020,0,0
"2588",2,0,75,13,-20,9570,17000,1740,2970,5020,4760,1100,1450,0,0
"2589",2,0,69,21,41,11100,13100,10100,824,7050,3950,1940,1100,0,0
