"","SubjectID","VideoID","Attention","Mediation","Raw","Delta","Theta","Alpha1","Alpha2","Beta1","Beta2","Gamma1","Gamma2","predefinedlabel","user.definedlabeln"
"5161",4,0,43,38,68,396000,70200,18700,10800,16700,15600,32100,13000,0,0
"5162",4,0,50,43,-663,1420000,542000,175000,68300,841000,148000,3e+05,203000,0,0
"5163",4,0,41,35,848,694000,1070000,94900,278000,325000,118000,250000,173000,0,0
"5164",4,0,43,41,60,1180000,55600,18500,13000,4610,7740,2310,3120,0,0
"5165",4,0,51,37,-67,15600,31700,5860,3900,9420,19700,11900,19900,0,0
"5166",4,0,51,48,119,155000,80900,55300,23100,21600,31000,19500,10100,0,0
"5167",4,0,70,48,18,187000,13800,6170,3310,2920,22200,6050,7610,0,0
"5168",4,0,87,44,84,8360,16700,5550,10500,11600,18900,16200,9890,0,0
"5169",4,0,66,60,43,490000,158000,151000,38500,42800,13600,10100,13300,0,0
"5170",4,0,75,54,7,9940,14900,7160,3560,4870,15200,12400,10900,0,0
"5171",4,0,70,53,44,10800,8380,4270,1250,7940,8580,4520,16400,0,0
"5172",4,0,66,63,88,4930,7550,8750,15000,8530,9900,7850,7770,0,0
"5173",4,0,81,63,-10,30800,13100,9820,10900,3120,8840,17000,8980,0,0
"5174",4,0,75,60,101,535000,65900,12300,7760,8920,20300,8090,7080,0,0
"5175",4,0,48,56,167,160000,258000,27900,18300,24100,8670,5910,3300,0,0
"5176",4,0,40,50,825,149000,72100,44600,11900,28800,14100,18700,14100,0,0
"5177",4,0,23,41,61,480000,52100,14100,8220,6070,2410,1100,514,0,0
"5178",4,0,7,47,36,586000,333000,99700,25700,31100,16300,13500,4650,0,0
"5179",4,0,20,54,128,53400,59300,7750,23100,10400,13100,8580,15100,0,0
"5180",4,0,21,40,-53,568000,287000,17600,16200,57200,43000,18800,13500,0,0
"5181",4,0,35,37,38,497000,42100,5240,7610,5270,7510,9010,4020,0,0
"5182",4,0,56,38,5,12000,5540,1300,8890,9220,8640,6210,6810,0,0
"5183",4,0,57,48,39,7550,21100,6640,42500,10700,12200,8660,4070,0,0
"5184",4,0,53,47,59,195000,279000,9880,15000,4070,21700,5480,5580,0,0
"5185",4,0,54,51,67,23000,27000,6220,10300,3700,7700,3000,2350,0,0
"5186",4,0,41,50,12,150000,10100,2600,1680,3290,1540,2970,1780,0,0
"5187",4,0,43,40,32,7690,13100,2080,7330,5910,3990,6380,3060,0,0
"5188",4,0,54,54,16,31300,16700,7490,3470,4240,7210,12700,7850,0,0
"5189",4,0,63,61,196,18900,10700,22200,13600,7210,20600,3630,5070,0,0
"5190",4,0,56,56,1280,216000,331000,42600,19400,40700,16900,8810,7780,0,0
"5191",4,0,56,56,48,533000,29800,8700,4700,2230,1040,738,265,0,0
"5192",4,0,70,53,9,1990,1980,1750,2110,4460,7000,2780,1110,0,0
"5193",4,0,64,54,-8,415000,21000,6800,6150,2430,4380,1140,521,0,0
"5194",4,0,53,48,23,49700,17800,5770,6080,4920,3600,2860,2560,0,0
"5195",4,0,70,54,57,12700,2640,2250,1430,4240,2780,3130,3120,0,0
"5196",4,0,50,57,60,519000,120000,34200,31000,22100,17400,7630,4400,0,0
"5197",4,0,54,66,26,2420,7040,5090,9440,4320,3960,4670,1540,0,0
"5198",4,0,66,61,43,2010,5220,924,4680,7190,5630,6350,4810,0,0
"5199",4,0,56,60,60,3050,10900,3870,2110,5730,2440,2860,6360,0,0
"5200",4,0,66,66,22,6290,2730,1150,5570,2350,3200,3420,1910,0,0
"5201",4,0,77,54,74,7020,9170,4230,3270,4860,11600,5090,1950,0,0
"5202",4,0,70,57,65,8000,7860,584,6110,2860,3720,4420,2670,0,0
"5203",4,0,87,61,27,4650,1840,719,6180,4860,8820,6060,2190,0,0
"5204",4,0,87,60,-9,11100,6290,6610,6680,6220,5180,8780,1740,0,0
"5205",4,0,78,63,97,10200,9970,4210,3170,4160,4170,3990,4030,0,0
"5206",4,0,88,64,43,1340,3200,2290,6660,2290,10800,3680,4590,0,0
"5207",4,0,67,63,221,96800,17200,6540,965,2510,2120,1950,824,0,0
"5208",4,0,56,48,36,255000,51200,2960,4610,1090,3520,2060,1900,0,0
"5209",4,0,43,40,101,191000,278000,36500,13100,10900,16100,8540,1820,0,0
"5210",4,0,27,30,-26,165000,61600,11100,11200,17900,13700,13200,8680,0,0
"5211",4,0,24,43,69,81200,48300,31300,59700,16000,8040,11800,11100,0,0
"5212",4,0,43,54,20,14400,14700,10100,7870,2160,16900,3760,5800,0,0
"5213",4,0,54,69,74,375000,17900,16300,15900,12600,11100,4990,5520,0,0
"5214",4,0,60,80,1,12700,5270,1100,8480,5010,4210,4520,3990,0,0
"5215",4,0,61,83,23,5890,11200,13700,22300,2910,3810,6710,1650,0,0
"5216",4,0,41,81,38,825000,179000,38400,43400,6630,10500,13100,13800,0,0
"5217",4,0,40,87,45,68800,4820,20000,33100,22100,11400,10400,7510,0,0
"5218",4,0,41,75,65,92100,67600,11700,9800,17800,27300,12200,11300,0,0
"5219",4,0,48,64,104,135000,38700,39400,10300,23300,15700,7690,11100,0,0
"5220",4,0,67,69,11,21300,18300,5280,21400,5730,16500,8100,9370,0,0
"5221",4,0,69,61,34,34500,36100,16700,11200,4220,14600,9370,21600,0,0
"5222",4,0,54,66,-536,782000,138000,48100,7580,14000,11400,19700,16000,0,0
"5223",4,0,54,64,202,996000,12800,7910,2710,2260,4130,2860,1140,0,0
"5224",4,0,38,57,22,90400,22500,8870,1180,4010,1570,851,367,0,0
"5225",4,0,35,57,55,579000,89500,53700,11300,12600,24800,18100,23000,0,0
"5226",4,0,48,61,-11,423000,26500,20200,13100,30100,16500,25900,8590,0,0
"5227",4,0,38,51,89,501000,315000,59100,11600,39400,20700,9090,9200,0,0
"5228",4,0,35,40,33,1040000,514000,23600,32200,32300,21600,13100,9000,0,0
"5229",4,0,43,30,81,17300,9960,1700,5180,16200,7650,20900,6020,0,0
"5230",4,0,30,27,7,158000,23700,4050,5110,2240,2720,2270,1240,0,0
"5231",4,0,40,40,27,75200,32000,19400,21900,14000,11500,10400,7510,0,0
"5232",4,0,35,37,38,225000,310000,9120,14700,26900,6700,5780,6240,0,0
"5233",4,0,17,41,-49,87400,69100,25000,3520,4460,4870,3230,4300,0,0
"5234",4,0,29,50,18,11400,14600,11400,15300,11100,12900,10800,4160,0,0
"5235",4,0,35,53,32,5470,3450,1140,21800,12900,7510,6310,3750,0,0
"5236",4,0,43,61,13,336000,213000,5720,38900,12300,13700,5920,4980,0,0
"5237",4,0,50,64,87,7730,24600,8900,12400,7430,5930,5040,6540,0,0
"5238",4,0,48,66,2,8080,15700,24900,28800,38500,15900,10500,12700,0,0
"5239",4,0,34,47,82,188000,194000,6760,20700,14700,12200,6850,8140,0,0
"5240",4,0,44,60,40,5890,8140,11300,2870,5230,4590,12100,6890,0,0
"5241",4,0,37,53,59,153000,76100,11400,7240,3800,4140,4190,1370,0,0
"5242",4,0,38,50,38,14400,22300,15000,9350,7360,13300,5910,5840,0,0
"5243",4,0,56,56,52,15000,16600,5690,3790,11300,10500,2490,3970,0,0
"5244",4,0,66,51,66,4110,6570,7310,3900,3040,12300,3000,3440,0,0
"5245",4,0,80,60,35,178000,11900,9620,2980,6520,5180,2000,3140,0,0
"5246",4,0,91,48,27,13800,13500,4890,4720,13000,31100,6050,9730,0,0
"5247",4,0,91,43,52,19700,31500,4210,3160,4730,16300,11400,3890,0,0
"5248",4,0,88,47,57,4320,14600,2850,25300,7640,18500,17600,11700,0,0
"5249",4,0,75,38,83,494000,346000,62800,20500,22100,17500,24800,10900,0,0
"5250",4,0,64,48,118,13500,17800,3130,13900,3410,15900,15500,11000,0,0
"5251",4,0,67,54,-19,16300,19200,1030,13500,11000,21500,10600,10200,0,0
"5252",4,0,74,44,32,6730,13300,2580,12200,21400,23500,13800,14400,0,0
"5253",4,0,78,51,22,358000,104000,30000,36300,45700,12900,15400,11200,0,0
"5254",4,0,78,60,-19,26600,2600,5750,18300,7210,12800,12600,11900,0,0
"5255",4,0,63,53,38,41500,65500,4680,7870,7680,8080,14600,12700,0,0
"5256",4,0,44,60,-10,418000,103000,42800,31800,22400,13900,5970,15300,0,0
"5257",4,0,67,56,43,8360,6330,3070,7500,5730,23500,5520,5870,0,0
"5258",4,0,69,53,60,3970,4420,6920,17300,14900,15600,8450,8560,0,0
"5259",4,0,83,57,2,8440,10100,4630,4380,9860,10400,9060,4120,0,0
"5260",4,0,100,47,65,439000,19800,3900,4180,9050,22000,9050,5160,0,0
"5261",4,0,97,56,7,11100,2010,6420,7360,1060,13900,4260,6940,0,0
"5262",4,0,84,30,60,86600,110000,4660,1630,6000,14300,8130,5220,0,0
"5263",4,0,64,37,35,99600,56800,28100,12000,13900,5120,1980,5710,0,0
"5264",4,0,43,44,20,295000,473000,195000,37200,41400,36300,11900,21800,0,0
"5265",4,0,23,37,43,263000,99300,18700,19600,11000,9910,13100,17800,0,0
"5266",4,0,23,48,-149,1540000,104000,10600,15200,35400,15600,17400,6370,0,0
"5267",4,0,37,40,-19,515000,61700,7330,9520,9830,21800,10400,6140,0,0
"5268",4,0,51,30,108,897000,68300,15800,6230,26100,25700,10600,9520,0,0
"5269",4,0,64,30,7,13500,25800,1690,27600,36300,20400,7940,10900,0,0
"5270",4,0,75,44,71,12100,6100,3430,7540,2520,8170,6320,4100,0,0
"5271",4,0,78,47,-9,564000,50100,12500,9320,20300,24800,9660,13200,0,0
"5272",4,0,80,51,61,7630,32400,8690,10300,7710,19800,20200,3910,0,0
"5273",4,0,64,40,24,502000,327000,25000,10700,16500,22300,10300,7090,0,0
